"x","y","label.id","disease"
"1",-3.63216981124335,-7.53591238004804,"AD_Insol_01","AD"
"2",0.913131337626545,-11.718255798459,"AD_Insol_02","AD"
"3",-0.0831540729571809,7.34896783920501,"AD_Insol_03","AD"
"4",-0.163075442554407,7.57985219362568,"AD_Insol_04","AD"
"5",3.36416587272647,-8.29448501151859,"AD_Insol_05","AD"
"6",-2.13593472521748,-10.6463591641008,"AD_Insol_06","AD"
"7",-1.17814609011259,-11.5631935365295,"AD_Insol_07","AD"
"8",1.92698224566645,-11.6547030942232,"AD_Insol_08","AD"
"9",-3.05073746265103,-7.74889347261946,"AD_Insol_09","AD"
"10",-2.20268860776835,-11.4879974055662,"AD_Insol_10","AD"
"11",-1.77748947050241,-11.5556408988206,"AD_Insol_11","AD"
"12",-3.24590076421514,-9.82309265052783,"AD_Insol_12","AD"
"13",-3.24590076421514,-9.82309265052783,"AD_Insol_13","AD"
"14",2.34113043374629,-10.9828058297042,"AD_Insol_14","AD"
"15",-0.702202201166052,-8.64768951319283,"AD_Insol_15","AD"
"16",-4.47895284390288,-8.87504521204559,"AD_Insol_16","AD"
"17",-0.975011644346925,-0.485215985711631,"AD_Insol_17","AD"
"18",-2.19217093940817,-4.22428491200347,"AD_Insol_18","AD"
"19",1.05835862625119,-10.9832024278997,"AD_Insol_19","AD"
"20",-1.97227199670882,-12.3923197810628,"AD_Insol_20","AD"
"21",-1.67839759764125,-9.75358897171916,"AD_Insol_21","AD"
"22",-2.79989972568338,-11.7322605397325,"AD_Insol_22","AD"
"23",-2.38721307515528,-9.20159774463735,"AD_Insol_23","AD"
"24",-0.184746797873411,-7.39202107535557,"AD_Insol_24","AD"
"25",-3.5202200461031,-7.50557530376779,"AD_Insol_25","AD"
"26",-2.1910025693877,-6.43035827483781,"AD_Insol_30","AD"
"27",0.842631850364516,-9.95063306246209,"AD_Insol_31","AD"
"28",-1.36170050239053,-11.9000785597131,"AD_Insol_32","AD"
"29",0.913131337626545,-11.718255798459,"AD_Insol_33","AD"
"30",-2.50489529986864,-11.8894853203487,"AD_Insol_34","AD"
"31",-0.392284974872816,-9.34917300779362,"AD_Insol_35","AD"
"32",-1.66725683861189,-12.1899498052127,"AD_Insol_36","AD"
"33",-1.37873245711311,-11.9278832927099,"AD_Insol_37","AD"
"34",-1.28922173779944,-11.2584272481435,"CAA_Insol_01","AD"
"35",2.63535623054585,-9.56804789739405,"FTLDTau_Insol_01","AD"
"36",-4.51970738141751,-7.8746613565559,"NPCAD_Insol_01","AD"
"37",-1.54648434559713,-10.8343941832638,"NPCAD_Insol_02","AD"
"38",0.913131337626545,-11.718255798459,"NPCAD_Insol_03","AD"
"39",-1.56213640153709,-10.8959394620739,"NPCAD_Insol_04","AD"
"40",2.04462267624642,-10.2654252240687,"NPCAD_Insol_05","AD"
"41",-0.392284974872816,-9.34917300779362,"NPCAD_Insol_06","AD"
"42",1.39799984243469,-8.42207379742682,"NPCAD_Insol_07","AD"
"43",-0.17327771453407,-9.74757806511027,"fAD_Insol_26","AD"
"44",-0.390926360643776,-9.33867699641145,"fAD_Insol_27","AD"
"45",-2.80096496310198,-11.2555982106963,"fAD_Insol_28","AD"
"46",-2.48766053311187,-12.2419800684954,"fAD_Insol_29","AD"
"47",2.49811697585059,-1.53201137703214,"CBD_Insol_01","CBD"
"48",3.59201175427604,-8.12200569167729,"CBD_Insol_02","CBD"
"49",3.47439556955869,-0.362125866987654,"CBD_Insol_03","CBD"
"50",2.31635464048442,-7.19321473246232,"CBD_Insol_04","CBD"
"51",4.37317866942595,-2.81017530008219,"CBD_Insol_05","CBD"
"52",2.59280095971368,-2.13396940010291,"CBD_Insol_06","CBD"
"53",2.86689962404055,-6.07266896386672,"CBD_Insol_07","CBD"
"54",-1.85169698907593,2.55196682491077,"CBD_Insol_08","CBD"
"55",1.23558821866883,5.47014348799672,"CBD_Insol_09","CBD"
"56",-1.62282341236982,-0.521367796692095,"CBD_Insol_10","CBD"
"57",4.30845636749663,7.48750361279115,"CBD_Insol_11","CBD"
"58",1.1315684944101,-1.84047897181721,"CBD_Insol_12","CBD"
"59",-2.55590115164152,13.088679854898,"CBD_Insol_13","CBD"
"60",-1.08801594499424,11.8613323294833,"CBD_Insol_14","CBD"
"61",-0.643471927860635,2.2082849607685,"CBD_Insol_15","CBD"
"62",-0.894886336873579,12.7446466519285,"CBD_Insol_16","CBD"
"63",0.0120332672594612,2.68097932378612,"CBD_Insol_17","CBD"
"64",-0.656273060661974,-1.2035409231385,"CBD_Insol_18","CBD"
"65",3.66710899751875,-2.89214334607348,"CBD_Insol_19","CBD"
"66",2.29340961561891,-0.950317188507672,"CBD_Insol_20","CBD"
"67",3.63077172309226,-3.64018434724244,"CBD_Insol_21","CBD"
"68",1.35399936095952,-1.3457661196442,"CBD_Insol_22","CBD"
"69",1.95640162350804,-4.71159022506483,"CBD_Insol_23","CBD"
"70",1.73668640465364,-0.335968494899695,"CBD_Insol_24","CBD"
"71",2.45315844289651,-5.73407449540934,"CBD_Insol_25","CBD"
"72",3.98992513962236,-3.18873131643341,"CBD_Insol_26","CBD"
"73",3.63077172309226,-3.64018434724244,"CBD_Insol_27","CBD"
"74",2.05987451516028,-7.48325678931682,"CBD_Insol_28","CBD"
"75",2.31859721283502,-5.98852135004337,"CBD_Insol_29","CBD"
"76",3.1014607411683,-4.49026531595985,"CBD_Insol_30","CBD"
"77",0.264582962492384,-8.53714496013249,"CBD_Insol_31","CBD"
"78",2.3119438242933,-4.75075308554827,"CBD_Insol_32","CBD"
